ddat-profession-capability-framework	ddat-profession-capability-framework-skill-type	ddat-profession-capability-framework-job-family	ddat-profession-capability-framework-role	ddat-profession-capability-framework-role-level	ddat-profession-capability-framework-skill	ddat-profession-capability-framework-level	start-date	end-date
242600.66	11	102	1013	1052.01	1019	103		
242600.66	11	102	1013	1052.01	1019	104		
242600.66	11	102	1013	1052.01	1019	105		
242600.71	11	102	1013	1052.01	1071	101		
242600.71	11	102	1013	1052.01	1071	102		
242600.71	11	102	1013	1052.01	1071	103		
242600.71	11	102	1013	1052.01	1071	104		
242600.71	11	102	1013	1052.01	1071	105		
242610.11	10	102	1013	1053.01	1059	101		
242610.11	10	102	1013	1053.01	1059	102		
242610.11	10	102	1013	1053.01	1059	103		
242610.11	10	102	1013	1053.01	1059	104		
242610.11	10	102	1013	1053.01	1059	105		
242610.16	10	102	1013	1053.01	1062	101		
242610.16	10	102	1013	1053.01	1062	102		
242610.16	10	102	1013	1053.01	1062	103		
242610.16	10	102	1013	1053.01	1062	104		
242610.16	10	102	1013	1053.01	1062	105		
242610.21	10	102	1013	1053.01	1075	101		
242610.21	10	102	1013	1053.01	1075	102		
242610.21	10	102	1013	1053.01	1075	103		
242610.21	10	102	1013	1053.01	1075	104		
242610.21	10	102	1013	1053.01	1075	105		
242610.26	10	102	1013	1053.01	1081	101		
242610.26	10	102	1013	1053.01	1081	102		
242610.26	10	102	1013	1053.01	1081	103		
242610.26	10	102	1013	1053.01	1081	104		
242610.26	10	102	1013	1053.01	1081	105		
242610.31	10	102	1013	1053.01	1093	101		
242610.31	10	102	1013	1053.01	1093	102		
242610.31	10	102	1013	1053.01	1093	103		
242610.31	10	102	1013	1053.01	1093	104		
242610.31	10	102	1013	1053.01	1093	105		
242610.36	10	102	1013	1053.01	1105	101		
242610.36	10	102	1013	1053.01	1105	102		
242610.36	10	102	1013	1053.01	1105	103		
242610.36	10	102	1013	1053.01	1105	104		
242610.36	10	102	1013	1053.01	1105	105		
242610.41	10	102	1013	1053.01	1108	101		
242610.41	10	102	1013	1053.01	1108	102		
242610.41	10	102	1013	1053.01	1108	103		
242610.41	10	102	1013	1053.01	1108	104		
242610.41	10	102	1013	1053.01	1108	105		
242610.46	10	102	1013	1053.01	1113	101		
242610.46	10	102	1013	1053.01	1113	102		
242610.46	10	102	1013	1053.01	1113	103		
242610.46	10	102	1013	1053.01	1113	104		
242610.46	10	102	1013	1053.01	1113	105		
242610.51	10	102	1013	1053.01	1118	101		
242610.51	10	102	1013	1053.01	1118	102		
242610.51	10	102	1013	1053.01	1118	103		
242610.51	10	102	1013	1053.01	1118	104		
242610.51	10	102	1013	1053.01	1118	105		
242610.56	10	102	1013	1053.01	1121	101		
242610.56	10	102	1013	1053.01	1121	102		
242610.56	10	102	1013	1053.01	1121	103		
242610.56	10	102	1013	1053.01	1121	104		
242610.56	10	102	1013	1053.01	1121	105		
242610.66	11	102	1013	1053.01	1019	101		
242610.66	11	102	1013	1053.01	1019	102		
242610.66	11	102	1013	1053.01	1019	103		
242610.66	11	102	1013	1053.01	1019	104		
242610.66	11	102	1013	1053.01	1019	105		
242610.71	11	102	1013	1053.01	1071	101		
242610.71	11	102	1013	1053.01	1071	102		
242610.71	11	102	1013	1053.01	1071	103		
242610.71	11	102	1013	1053.01	1071	104		
242610.71	11	102	1013	1053.01	1071	105		
242620.11	10	102	1013	1054.01	1059	101		
242620.11	10	102	1013	1054.01	1059	102		
242620.11	10	102	1013	1054.01	1059	103		
242620.11	10	102	1013	1054.01	1059	104		
242620.11	10	102	1013	1054.01	1059	105		
242620.16	10	102	1013	1054.01	1062	101		
242620.16	10	102	1013	1054.01	1062	102		
242620.16	10	102	1013	1054.01	1062	103		
242620.16	10	102	1013	1054.01	1062	104		
242620.16	10	102	1013	1054.01	1062	105		
242620.21	10	102	1013	1054.01	1075	101		
242620.21	10	102	1013	1054.01	1075	102		
242620.21	10	102	1013	1054.01	1075	103		
242620.21	10	102	1013	1054.01	1075	104		
242620.21	10	102	1013	1054.01	1075	105		
242620.26	10	102	1013	1054.01	1081	101		
242620.26	10	102	1013	1054.01	1081	102		
242620.26	10	102	1013	1054.01	1081	103		
242620.26	10	102	1013	1054.01	1081	104		
242620.26	10	102	1013	1054.01	1081	105		
242620.31	10	102	1013	1054.01	1105	101		
242620.31	10	102	1013	1054.01	1105	102		
242620.31	10	102	1013	1054.01	1105	103		
242620.31	10	102	1013	1054.01	1105	104		
242620.31	10	102	1013	1054.01	1105	105		
242620.36	10	102	1013	1054.01	1108	101		
242620.36	10	102	1013	1054.01	1108	102		
242620.36	10	102	1013	1054.01	1108	103		
242620.36	10	102	1013	1054.01	1108	104		
242620.36	10	102	1013	1054.01	1108	105		
242620.41	10	102	1013	1054.01	1113	101		
242620.41	10	102	1013	1054.01	1113	102		
242620.41	10	102	1013	1054.01	1113	103		
242620.41	10	102	1013	1054.01	1113	104		
242620.41	10	102	1013	1054.01	1113	105		
242620.46	10	102	1013	1054.01	1121	101		
242620.46	10	102	1013	1054.01	1121	102		
242620.46	10	102	1013	1054.01	1121	103		
242620.46	10	102	1013	1054.01	1121	104		
242620.46	10	102	1013	1054.01	1121	105		
242620.66	11	102	1013	1054.01	1071	101		
242620.66	11	102	1013	1054.01	1071	102		
242620.66	11	102	1013	1054.01	1071	103		
242620.66	11	102	1013	1054.01	1071	104		
242620.66	11	102	1013	1054.01	1071	105		
242820.11	10	102	1014	1055.01		101		
242820.11	10	102	1014	1055.01		102		
242820.11	10	102	1014	1055.01		103		
242820.11	10	102	1014	1055.01		104		
242820.11	10	102	1014	1055.01		105		
242820.16	10	103	1015	1056.01	1018	101		
242820.16	10	103	1015	1056.01	1018	102		
242820.16	10	103	1015	1056.01	1018	103		
242820.16	10	103	1015	1056.01	1018	104		
242820.16	10	103	1015	1056.01	1018	105		
242820.21	10	103	1015	1056.01	1057	101		
242820.21	10	103	1015	1056.01	1057	102		
242820.21	10	103	1015	1056.01	1057	103		
242820.21	10	103	1015	1056.01	1057	104		
242820.21	10	103	1015	1056.01	1057	105		
242820.26	10	103	1015	1056.01	1075	101		
242820.26	10	103	1015	1056.01	1075	102		
242820.26	10	103	1015	1056.01	1075	103		
242820.26	10	103	1015	1056.01	1075	104		
242820.26	10	103	1015	1056.01	1075	105		
242820.31	10	103	1015	1056.01	1078	101		
242820.31	10	103	1015	1056.01	1078	102		
242820.31	10	103	1015	1056.01	1078	103		
242820.31	10	103	1015	1056.01	1078	104		
242820.31	10	103	1015	1056.01	1078	105		
242820.36	10	103	1015	1056.01	1093	101		
242820.36	10	103	1015	1056.01	1093	102		
242820.36	10	103	1015	1056.01	1093	103		
242820.36	10	103	1015	1056.01	1093	104		
242820.36	10	103	1015	1056.01	1093	105		
242820.41	10	103	1015	1056.01	1112	101		
242820.41	10	103	1015	1056.01	1112	102		
242820.41	10	103	1015	1056.01	1112	103		
242820.41	10	103	1015	1056.01	1112	104		
242820.41	10	103	1015	1056.01	1112	105		
242820.46	10	103	1015	1056.01	1118	101		
242820.46	10	103	1015	1056.01	1118	102		
242820.46	10	103	1015	1056.01	1118	103		
242820.46	10	103	1015	1056.01	1118	104		
242820.46	10	103	1015	1056.01	1118	105		
242820.51	10	103	1015	1056.01	1129	101		
242820.51	10	103	1015	1056.01	1129	102		
242820.51	10	103	1015	1056.01	1129	103		
242820.51	10	103	1015	1056.01	1129	104		
242820.51	10	103	1015	1056.01	1129	105		
242820.56	10	103	1015	1056.01	1136	101		
242820.56	10	103	1015	1056.01	1136	102		
242820.56	10	103	1015	1056.01	1136	103		
242820.56	10	103	1015	1056.01	1136	104		
242820.56	10	103	1015	1056.01	1136	105		
282820.66	11	103	1015	1056.01	1006	101		
282820.66	11	103	1015	1056.01	1006	102		
282820.66	11	103	1015	1056.01	1006	103		
282820.66	11	103	1015	1056.01	1006	104		
282820.66	11	103	1015	1056.01	1006	105		
282820.71	11	103	1015	1056.01	1007	101		
282820.71	11	103	1015	1056.01	1007	102		
282820.71	11	103	1015	1056.01	1007	103		
282820.71	11	103	1015	1056.01	1007	104		
282820.71	11	103	1015	1056.01	1007	105		
282820.76	11	103	1015	1056.01	1009	101		
282820.76	11	103	1015	1056.01	1009	102		
282820.76	11	103	1015	1056.01	1009	103		
282820.76	11	103	1015	1056.01	1009	104		
282820.76	11	103	1015	1056.01	1009	105		
282820.81	11	103	1015	1056.01	1028	101		
282820.81	11	103	1015	1056.01	1028	102		
282820.81	11	103	1015	1056.01	1028	103		
282820.81	11	103	1015	1056.01	1028	104		
282820.81	11	103	1015	1056.01	1028	105		
282830.11	10	103	1015	1057.01	1018	101		
282830.11	10	103	1015	1057.01	1018	102		
282830.11	10	103	1015	1057.01	1018	103		
282830.11	10	103	1015	1057.01	1018	104		
282830.11	10	103	1015	1057.01	1018	105		
282830.16	10	103	1015	1057.01	1057	101		
282830.16	10	103	1015	1057.01	1057	102		
282830.16	10	103	1015	1057.01	1057	103		
282830.16	10	103	1015	1057.01	1057	104		
282830.16	10	103	1015	1057.01	1057	105		
282830.21	10	103	1015	1057.01	1075	101		
282830.21	10	103	1015	1057.01	1075	102		
282830.21	10	103	1015	1057.01	1075	103		
282830.21	10	103	1015	1057.01	1075	104		
282830.21	10	103	1015	1057.01	1075	105		
282830.26	10	103	1015	1057.01	1078	101		
282830.26	10	103	1015	1057.01	1078	102		
282830.26	10	103	1015	1057.01	1078	103		
282830.26	10	103	1015	1057.01	1078	104		
282830.26	10	103	1015	1057.01	1078	105		
282830.31	10	103	1015	1057.01	1093	101		
282830.31	10	103	1015	1057.01	1093	102		
282830.31	10	103	1015	1057.01	1093	103		
282830.31	10	103	1015	1057.01	1093	104		
282830.31	10	103	1015	1057.01	1093	105		
282830.36	10	103	1015	1057.01	1112	101		
282830.36	10	103	1015	1057.01	1112	102		
282830.36	10	103	1015	1057.01	1112	103		
282830.36	10	103	1015	1057.01	1112	104		
282830.36	10	103	1015	1057.01	1112	105		
282830.41	10	103	1015	1057.01	1118	101		
282830.41	10	103	1015	1057.01	1118	102		
282830.41	10	103	1015	1057.01	1118	103		
282830.41	10	103	1015	1057.01	1118	104		
282830.41	10	103	1015	1057.01	1118	105		
282830.46	10	103	1015	1057.01	1129	101		
282830.46	10	103	1015	1057.01	1129	102		
282830.46	10	103	1015	1057.01	1129	103		
282830.46	10	103	1015	1057.01	1129	104		
282830.46	10	103	1015	1057.01	1129	105		
282830.51	10	103	1015	1057.01	1136	101		
282830.51	10	103	1015	1057.01	1136	102		
282830.51	10	103	1015	1057.01	1136	103		
282830.51	10	103	1015	1057.01	1136	104		
282830.51	10	103	1015	1057.01	1136	105		
282830.66	11	103	1015	1057.01	1006	101		
282830.66	11	103	1015	1057.01	1006	102		
282830.66	11	103	1015	1057.01	1006	103		
282830.66	11	103	1015	1057.01	1006	104		
282830.66	11	103	1015	1057.01	1006	105		
282830.71	11	103	1015	1057.01	1007	101		
282830.71	11	103	1015	1057.01	1007	102		
282830.71	11	103	1015	1057.01	1007	103		
282830.71	11	103	1015	1057.01	1007	104		
282830.71	11	103	1015	1057.01	1007	105		
282830.76	11	103	1015	1057.01	1009	101		
282830.76	11	103	1015	1057.01	1009	102		
282830.76	11	103	1015	1057.01	1009	103		
282830.76	11	103	1015	1057.01	1009	104		
282830.76	11	103	1015	1057.01	1009	105		
282830.81	11	103	1015	1057.01	1028	101		
282830.81	11	103	1015	1057.01	1028	102		
282830.81	11	103	1015	1057.01	1028	103		
282830.81	11	103	1015	1057.01	1028	104		
282830.81	11	103	1015	1057.01	1028	105		
282840.11	10	103	1015	1058.01	1018	101		
282840.11	10	103	1015	1058.01	1018	102		
282840.11	10	103	1015	1058.01	1018	103		
282840.11	10	103	1015	1058.01	1018	104		
282840.11	10	103	1015	1058.01	1018	105		
282840.16	10	103	1015	1058.01	1057	101		
282840.16	10	103	1015	1058.01	1057	102		
282840.16	10	103	1015	1058.01	1057	103		
282840.16	10	103	1015	1058.01	1057	104		
282840.16	10	103	1015	1058.01	1057	105		
282840.21	10	103	1015	1058.01	1075	101		
282840.21	10	103	1015	1058.01	1075	102		
282840.21	10	103	1015	1058.01	1075	103		
282840.21	10	103	1015	1058.01	1075	104		
282840.21	10	103	1015	1058.01	1075	105		
282840.26	10	103	1015	1058.01	1078	101		
282840.26	10	103	1015	1058.01	1078	102		
282840.26	10	103	1015	1058.01	1078	103		
282840.26	10	103	1015	1058.01	1078	104		
282840.26	10	103	1015	1058.01	1078	105		
282840.31	10	103	1015	1058.01	1093	101		
282840.31	10	103	1015	1058.01	1093	102		
282840.31	10	103	1015	1058.01	1093	103		
282840.31	10	103	1015	1058.01	1093	104		
282840.31	10	103	1015	1058.01	1093	105		
282840.36	10	103	1015	1058.01	1112	101		
282840.36	10	103	1015	1058.01	1112	102		
282840.36	10	103	1015	1058.01	1112	103		
282840.36	10	103	1015	1058.01	1112	104		
282840.36	10	103	1015	1058.01	1112	105		
282840.41	10	103	1015	1058.01	1118	101		
282840.41	10	103	1015	1058.01	1118	102		
282840.41	10	103	1015	1058.01	1118	103		
282840.41	10	103	1015	1058.01	1118	104		
282840.41	10	103	1015	1058.01	1118	105		
282840.46	10	103	1015	1058.01	1129	101		
282840.46	10	103	1015	1058.01	1129	102		
282840.46	10	103	1015	1058.01	1129	103		
282840.46	10	103	1015	1058.01	1129	104		
282840.46	10	103	1015	1058.01	1129	105		
282840.51	10	103	1015	1058.01	1136	101		
282840.51	10	103	1015	1058.01	1136	102		
282840.51	10	103	1015	1058.01	1136	103		
282840.51	10	103	1015	1058.01	1136	104		
282840.51	10	103	1015	1058.01	1136	105		
282840.66	11	103	1015	1058.01	1006	101		
282840.66	11	103	1015	1058.01	1006	102		
282840.66	11	103	1015	1058.01	1006	103		
282840.66	11	103	1015	1058.01	1006	104		
282840.66	11	103	1015	1058.01	1006	105		
282840.71	11	103	1015	1058.01	1007	101		
282840.71	11	103	1015	1058.01	1007	102		
282840.71	11	103	1015	1058.01	1007	103		
282840.71	11	103	1015	1058.01	1007	104		
282840.71	11	103	1015	1058.01	1007	105		
282840.76	11	103	1015	1058.01	1009	101		
282840.76	11	103	1015	1058.01	1009	102		
282840.76	11	103	1015	1058.01	1009	103		
282840.76	11	103	1015	1058.01	1009	104		
282840.76	11	103	1015	1058.01	1009	105		
282840.81	11	103	1015	1058.01	1028	101		
282840.81	11	103	1015	1058.01	1028	102		
282840.81	11	103	1015	1058.01	1028	103		
282840.81	11	103	1015	1058.01	1028	104		
282840.81	11	103	1015	1058.01	1028	105		
282850.11	10	103	1015	1059.01	1018	101		
282850.11	10	103	1015	1059.01	1018	102		
282850.11	10	103	1015	1059.01	1018	103		
282850.11	10	103	1015	1059.01	1018	104		
282850.11	10	103	1015	1059.01	1018	105		
282850.16	10	103	1015	1059.01	1057	101		
282850.16	10	103	1015	1059.01	1057	102		
282850.16	10	103	1015	1059.01	1057	103		
282850.16	10	103	1015	1059.01	1057	104		
282850.16	10	103	1015	1059.01	1057	105		
282850.21	10	103	1015	1059.01	1075	101		
282850.21	10	103	1015	1059.01	1075	102		
282850.21	10	103	1015	1059.01	1075	103		
282850.21	10	103	1015	1059.01	1075	104		
282850.21	10	103	1015	1059.01	1075	105		
282850.26	10	103	1015	1059.01	1078	101		
282850.26	10	103	1015	1059.01	1078	102		
282850.26	10	103	1015	1059.01	1078	103		
282850.26	10	103	1015	1059.01	1078	104		
282850.26	10	103	1015	1059.01	1078	105		
282850.31	10	103	1015	1059.01	1093	101		
282850.31	10	103	1015	1059.01	1093	102		
282850.31	10	103	1015	1059.01	1093	103		
282850.31	10	103	1015	1059.01	1093	104		
282850.31	10	103	1015	1059.01	1093	105		
282850.36	10	103	1015	1059.01	1112	101		
282850.36	10	103	1015	1059.01	1112	102		
282850.36	10	103	1015	1059.01	1112	103		
282850.36	10	103	1015	1059.01	1112	104		
282850.36	10	103	1015	1059.01	1112	105		
282850.41	10	103	1015	1059.01	1118	101		
282850.41	10	103	1015	1059.01	1118	102		
282850.41	10	103	1015	1059.01	1118	103		
282850.41	10	103	1015	1059.01	1118	104		
282850.41	10	103	1015	1059.01	1118	105		
282850.46	10	103	1015	1059.01	1129	101		
282850.46	10	103	1015	1059.01	1129	102		
282850.46	10	103	1015	1059.01	1129	103		
282850.46	10	103	1015	1059.01	1129	104		
282850.46	10	103	1015	1059.01	1129	105		
282850.51	10	103	1015	1059.01	1136	101		
282850.51	10	103	1015	1059.01	1136	102		
282850.51	10	103	1015	1059.01	1136	103		
282850.51	10	103	1015	1059.01	1136	104		
282850.51	10	103	1015	1059.01	1136	105		
282850.66	11	103	1015	1059.01	1006	101		
282850.66	11	103	1015	1059.01	1006	102		
282850.66	11	103	1015	1059.01	1006	103		
282850.66	11	103	1015	1059.01	1006	104		
282850.66	11	103	1015	1059.01	1006	105		
282850.71	11	103	1015	1059.01	1007	101		
282850.71	11	103	1015	1059.01	1007	102		
282850.71	11	103	1015	1059.01	1007	103		
282850.71	11	103	1015	1059.01	1007	104		
282850.71	11	103	1015	1059.01	1007	105		
282850.76	11	103	1015	1059.01	1009	101		
282850.76	11	103	1015	1059.01	1009	102		
282850.76	11	103	1015	1059.01	1009	103		
282850.76	11	103	1015	1059.01	1009	104		
282850.76	11	103	1015	1059.01	1009	105		
282850.81	11	103	1015	1059.01	1028	101		
282850.81	11	103	1015	1059.01	1028	102		
282850.81	11	103	1015	1059.01	1028	103		
282850.81	11	103	1015	1059.01	1028	104		
282850.81	11	103	1015	1059.01	1028	105		
282860.11	10	103	1015	1060.01	1057	101		
282860.11	10	103	1015	1060.01	1057	102		
282860.11	10	103	1015	1060.01	1057	103		
282860.11	10	103	1015	1060.01	1057	104		
282860.11	10	103	1015	1060.01	1057	105		
282860.16	10	103	1015	1060.01	1075	101		
282860.16	10	103	1015	1060.01	1075	102		
282860.16	10	103	1015	1060.01	1075	103		
282860.16	10	103	1015	1060.01	1075	104		
282860.16	10	103	1015	1060.01	1075	105		
282860.21	10	103	1015	1060.01	1078	101		
282860.21	10	103	1015	1060.01	1078	102		
282860.21	10	103	1015	1060.01	1078	103		
282860.21	10	103	1015	1060.01	1078	104		
282860.21	10	103	1015	1060.01	1078	105		
282860.26	10	103	1015	1060.01	1136	101		
282860.26	10	103	1015	1060.01	1136	102		
282860.26	10	103	1015	1060.01	1136	103		
282860.26	10	103	1015	1060.01	1136	104		
282860.26	10	103	1015	1060.01	1136	105		
282860.31	10	103	1016	1061.01	1018	101		
282860.31	10	103	1016	1061.01	1018	102		
282860.31	10	103	1016	1061.01	1018	103		
282860.31	10	103	1016	1061.01	1018	104		
282860.31	10	103	1016	1061.01	1018	105		
282860.36	10	103	1016	1061.01	1057	101		
282860.36	10	103	1016	1061.01	1057	102		
282860.36	10	103	1016	1061.01	1057	103		
282860.36	10	103	1016	1061.01	1057	104		
282860.36	10	103	1016	1061.01	1057	105		
282860.41	10	103	1016	1061.01	1075	101		
282860.41	10	103	1016	1061.01	1075	102		
282860.41	10	103	1016	1061.01	1075	103		
282860.41	10	103	1016	1061.01	1075	104		
282860.41	10	103	1016	1061.01	1075	105		
282860.46	10	103	1016	1061.01	1078	101		
282860.46	10	103	1016	1061.01	1078	102		
282860.46	10	103	1016	1061.01	1078	103		
282860.46	10	103	1016	1061.01	1078	104		
282860.46	10	103	1016	1061.01	1078	105		
282860.51	10	103	1016	1061.01	1093	101		
282860.51	10	103	1016	1061.01	1093	102		
282860.51	10	103	1016	1061.01	1093	103		
282860.51	10	103	1016	1061.01	1093	104		
282860.51	10	103	1016	1061.01	1093	105		
282860.56	10	103	1016	1061.01	1112	101		
282860.56	10	103	1016	1061.01	1112	102		
282860.56	10	103	1016	1061.01	1112	103		
282860.56	10	103	1016	1061.01	1112	104		
282860.56	10	103	1016	1061.01	1112	105		
282860.61	10	103	1016	1061.01	1118	101		
282860.61	10	103	1016	1061.01	1118	102		
282860.61	10	103	1016	1061.01	1118	103		
282860.61	10	103	1016	1061.01	1118	104		
282860.61	10	103	1016	1061.01	1118	105		
282860.66	10	103	1016	1061.01	1129	101		
282860.66	10	103	1016	1061.01	1129	102		
282860.66	10	103	1016	1061.01	1129	103		
282860.66	10	103	1016	1061.01	1129	104		
282860.66	10	103	1016	1061.01	1129	105		
282860.71	10	103	1016	1061.01	1136	101		
282860.71	10	103	1016	1061.01	1136	102		
282860.71	10	103	1016	1061.01	1136	103		
282860.71	10	103	1016	1061.01	1136	104		
282860.71	10	103	1016	1061.01	1136	105		
283060.66	11	103	1016	1061.01	1006	101		
283060.66	11	103	1016	1061.01	1006	102		
283060.66	11	103	1016	1061.01	1006	103		
283060.66	11	103	1016	1061.01	1006	104		
283060.66	11	103	1016	1061.01	1006	105		
283060.71	11	103	1016	1061.01	1007	101		
283060.71	11	103	1016	1061.01	1007	102		
283060.71	11	103	1016	1061.01	1007	103		
283060.71	11	103	1016	1061.01	1007	104		
283060.71	11	103	1016	1061.01	1007	105		
283060.76	11	103	1016	1061.01	1009	101		
283060.76	11	103	1016	1061.01	1009	102		
283060.76	11	103	1016	1061.01	1009	103		
283060.76	11	103	1016	1061.01	1009	104		
283060.76	11	103	1016	1061.01	1009	105		
283060.81	11	103	1016	1061.01	1020	101		
283060.81	11	103	1016	1061.01	1020	102		
283060.81	11	103	1016	1061.01	1020	103		
283060.81	11	103	1016	1061.01	1020	104		
283060.81	11	103	1016	1061.01	1020	105		
283060.86	11	103	1016	1061.01	1028	101		
283060.86	11	103	1016	1061.01	1028	102		
283060.86	11	103	1016	1061.01	1028	103		
283060.86	11	103	1016	1061.01	1028	104		
283060.86	11	103	1016	1061.01	1028	105		
283070.11	10	103	1016	1062.01	1018	101		
283070.11	10	103	1016	1062.01	1018	102		
283070.11	10	103	1016	1062.01	1018	103		
283070.11	10	103	1016	1062.01	1018	104		
283070.11	10	103	1016	1062.01	1018	105		
283070.16	10	103	1016	1062.01	1057	101		
283070.16	10	103	1016	1062.01	1057	102		
283070.16	10	103	1016	1062.01	1057	103		
283070.16	10	103	1016	1062.01	1057	104		
283070.16	10	103	1016	1062.01	1057	105		
283070.21	10	103	1016	1062.01	1075	101		
283070.21	10	103	1016	1062.01	1075	102		
283070.21	10	103	1016	1062.01	1075	103		
283070.21	10	103	1016	1062.01	1075	104		
283070.21	10	103	1016	1062.01	1075	105		
283070.26	10	103	1016	1062.01	1078	101		
283070.26	10	103	1016	1062.01	1078	102		
283070.26	10	103	1016	1062.01	1078	103		
283070.26	10	103	1016	1062.01	1078	104		
283070.26	10	103	1016	1062.01	1078	105		
283070.31	10	103	1016	1062.01	1093	101		
283070.31	10	103	1016	1062.01	1093	102		
283070.31	10	103	1016	1062.01	1093	103		
283070.31	10	103	1016	1062.01	1093	104		
283070.31	10	103	1016	1062.01	1093	105		
283070.36	10	103	1016	1062.01	1112	101		
283070.36	10	103	1016	1062.01	1112	102		
283070.36	10	103	1016	1062.01	1112	103		
